Year,Brand,Model,Title,Mile,Price,Transmition,EXT_COLOR,INT_COLOR,Derivtrain,zipcode,log_price
2013,INFINITI,QX56 Base,USED,57162,22601.0,Automatic,White,Beige,4x4/4-wheel drive,11101,10.025749432069084
2006,INFINITI,G35 Base,USED,68579,6950.0,Manual,Black,White,RWD,99115,8.846496938558838
2019,INFINITI,QX50 Pure,USED,12782,24900.0,CVT,White,Gray,FWD,99115,10.1226230824528
2006,INFINITI,G35 Base,USED,68579,6950.0,Manual,Black,White,RWD,92521,8.846496938558838
2017,INFINITI,QX50 Base,USED,4443,16978.0,Automatic,White,Gray,RWD,75207,9.739673667297913
2006,INFINITI,M35,USED,128284,6490.0,Automatic,Beige,Beige,RWD,99115,8.778017809698136
2005,INFINITI,QX56,USED,98733,4995.0,Automatic,Blue,Other,4x4/4-wheel drive,99115,8.516192691082654
2015,INFINITI,Q50 Hybrid Premium,USED,53140,17495.0,Automatic,Blue,Beige,AWD,89107,9.769670404801788
2016,INFINITI,Q70L 3.7X,USED,38336,18495.0,Automatic,Black,Gray,AWD,66203,9.825255704266555
2013,INFINITI,IPL G Base,USED,55850,19795.0,Automatic,Gray,Red,RWD,92521,9.89318465954023
2006,INFINITI,FX35,USED,225800,4750.0,Automatic,Black,Brown,RWD,66203,8.465899897028686
2017,INFINITI,Q60 2.0T,USED,27729,21499.0,Automatic,Black,Black,RWD,89107,9.975761701406148
2017,INFINITI,Q70 3.7,USED,22813,18498.0,Automatic,Silver,Gray,RWD,66203,9.825417897114205
2017,INFINITI,Q70L 3.7,USED,0,24999.0,Automatic,White,Black,RWD,11101,10.126591103050316
2019,INFINITI,QX50 Luxe,USED,4999,27900.0,CVT,Black,Beige,AWD,75207,10.236381967809457
2001,INFINITI,QX4 4WD,USED,115700,2300.0,Automatic,Gold,Beige,4x4/4-wheel drive,92521,7.7406644019172415
2013,INFINITI,JX35 Base,USED,67967,11799.0,CVT,Gray,Gray,AWD,75207,9.375770061099919
2015,INFINITI,Q70 3.7X,USED,9834,18468.0,Automatic,Silver,Gray,AWD,75207,9.82379478362688
2005,INFINITI,FX35,USED,146844,3680.0,Automatic,Gray,Gray,AWD,75207,8.210668031162976
2015,INFINITI,QX50 Journey,USED,46883,13969.0,Automatic,White,Beige,AWD,92521,9.544595867727551
2017,INFINITI,Q70L 3.7,USED,0,24999.0,Automatic,White,Black,RWD,92521,10.126591103050316
2017,INFINITI,QX30 Premium,NEW,0,30750.0,Automatic,Black,Beige,FWD,99115,10.333645273234664
2014,INFINITI,QX70 Base,USED,31171,17495.0,Automatic,Silver,Brown,AWD,66203,9.769670404801788
2014,INFINITI,QX60 Base,USED,24241,18399.0,CVT,Black,Gray,AWD,75207,9.820051594294094
2005,INFINITI,FX45,USED,152774,3795.0,Automatic,Silver,Other,AWD,92521,8.24143968982973
2017,INFINITI,Q60 2.0T,USED,27729,21499.0,Automatic,Black,Black,RWD,75207,9.975761701406148
2017,INFINITI,Q60 3.0T Premium,USED,24724,22900.0,Automatic,Black,Gray,AWD,92521,10.03889218954233
2013,INFINITI,M56 Base,USED,39650,16850.0,Automatic,Black,Gray,RWD,75207,9.732105935780508
2006,INFINITI,M45 Sport,USED,180786,4977.0,Automatic,Blue,Gray,RWD,11101,8.512582578858554
2017,INFINITI,Q70 3.7,USED,22813,18498.0,Automatic,Silver,Gray,RWD,75207,9.825417897114205
2006,INFINITI,FX35,USED,225800,4750.0,Automatic,Black,Brown,RWD,92521,8.465899897028686
2018,INFINITI,Q70L 3.7 LUXE,USED,1145,25979.0,Automatic,Blue,Gray,AWD,92521,10.16504379833675
2007,INFINITI,G35 Base,USED,98232,7552.0,Automatic,Silver,Gray,RWD,75207,8.929567707825337
2005,INFINITI,QX56,USED,98733,4995.0,Automatic,Blue,Other,4x4/4-wheel drive,92521,8.516192691082654
2016,INFINITI,QX60 Hybrid Base,USED,41932,22995.0,CVT,Black,Gray,FWD,75207,10.043032079974024
2018,INFINITI,QX30 Premium,USED,12723,22987.0,Automatic,White,Beige,FWD,92521,10.042684117724416
2015,INFINITI,Q50 Hybrid Premium,USED,53140,17495.0,Automatic,Blue,Beige,AWD,75207,9.769670404801788
2019,INFINITI,QX80 Luxe,USED,0,28900.0,Automatic,Gray,Gray,AWD,92521,10.271596874100524
2014,INFINITI,QX70 Base,USED,31171,17495.0,Automatic,Silver,Brown,AWD,75207,9.769670404801788
2015,INFINITI,Q50 Hybrid Premium,USED,28553,17999.0,Automatic,Black,Gray,RWD,92521,9.798071479779479
2015,INFINITI,Q50 Hybrid Premium,USED,28553,17999.0,Automatic,Black,Gray,RWD,99115,9.798071479779479
2018,INFINITI,Q70L 3.7 LUXE,USED,1145,25979.0,Automatic,Blue,Gray,AWD,66203,10.16504379833675
2013,INFINITI,IPL G Base,USED,55850,19795.0,Automatic,Gray,Red,RWD,75207,9.89318465954023
2017,INFINITI,Q70L 3.7,USED,0,24999.0,Automatic,White,Black,RWD,89107,10.126591103050316
2019,INFINITI,Q70L 3.7 LUXE,INFINITI CERTIFIED,18053,32790.0,Automatic,White,Gray,RWD,66203,10.397878869838694
2006,INFINITI,M35,USED,128284,6490.0,Automatic,Beige,Beige,RWD,92521,8.778017809698136
2018,INFINITI,Q70L 3.7 LUXE,USED,1145,25979.0,Automatic,Blue,Gray,AWD,99115,10.16504379833675
2001,Jaguar,XK8,USED,36427,18900.0,Automatic,Green,Beige,RWD,99115,9.846917201047734
2005,Jaguar,XK8,USED,103680,7900.0,Automatic,Orange,Beige,RWD,66203,8.974618038455112
2017,Jaguar,F-PACE 35t Premium,USED,25567,30000.0,Automatic,Gray,Black,AWD,99115,10.308952660644293
2019,Jaguar,XE S,NEW,0,41995.0,Automatic,White,Black,RWD,66203,10.645305842559727
2015,Jaguar,XJ XJL Supercharged,USED,62348,24900.0,Automatic,Black,Other,RWD,89107,10.1226230824528
2010,Jaguar,XK,USED,60050,18000.0,Automatic,Black,Black,RWD,66203,9.798127036878302
2001,Jaguar,XK8,USED,36427,18900.0,Automatic,Green,Beige,RWD,92521,9.846917201047734
2004,Jaguar,S-Type R,USED,69559,8888.0,Automatic,Black,Gray,RWD,99115,9.092457331319466
2019,Jaguar,XE SV Project 8,NEW,0,149997.0,Automatic,Other,Black,AWD,75207,11.91837057287839
2004,Jaguar,S-Type R,USED,69559,8888.0,Automatic,Black,Gray,RWD,11101,9.092457331319466
2019,Jaguar,XE SV Project 8,NEW,0,149997.0,Automatic,Other,Black,AWD,92521,11.91837057287839
2004,Jaguar,S-Type R,USED,69559,8888.0,Automatic,Black,Gray,RWD,75207,9.092457331319466
2005,Jaguar,XK8,USED,103680,7900.0,Automatic,Orange,Beige,RWD,75207,8.974618038455112
2002,Jaguar,X-Type 3.0,USED,72188,2899.0,Automatic,Silver,Black,AWD,66203,7.972121128921655
2011,Jaguar,XJ L,USED,94555,13987.0,Automatic,Blue,Other,RWD,11101,9.545883605779304
2019,Jaguar,XE S,NEW,0,41995.0,Automatic,White,Black,RWD,92521,10.645305842559727
2002,Jaguar,X-Type 3.0,USED,72188,2899.0,Automatic,Silver,Black,AWD,75207,7.972121128921655
2015,Jaguar,XJ Base,USED,37722,17995.0,Automatic,Black,Black,RWD,11101,9.79784922051313
2008,Jaguar,XJ8 L,USED,46200,10750.0,Automatic,Other,Gray,RWD,66203,9.28266103355581
2017,Jaguar,F-TYPE R,USED,7289,46992.0,Automatic,Silver,Black,AWD,11101,10.757732653438401
2011,Jaguar,XJ L,USED,75016,16966.0,Automatic,White,Other,RWD,89107,9.73896662036768
2009,Jaguar,XK,USED,30780,16950.0,Automatic,Black,Gray,RWD,89107,9.738023112808596
2002,Jaguar,X-Type 2.5,USED,137281,3500.0,Automatic,Black,Gray,AWD,66203,8.160518247477505
2009,Jaguar,XK Base,USED,48693,22998.0,Automatic,Beige,Beige,RWD,99115,10.04316253460861
2005,Jaguar,XK8,USED,103680,7900.0,Automatic,Orange,Beige,RWD,99115,8.974618038455112
2007,Jaguar,XK,USED,42272,9995.0,Automatic,Silver,Other,RWD,92521,9.209840246934501
2015,Jaguar,XJ Base,USED,37722,17995.0,Automatic,Black,Black,RWD,75207,9.79784922051313
2009,Jaguar,XK,USED,30780,16950.0,Automatic,Black,Gray,RWD,75207,9.738023112808596
2002,Jaguar,X-Type 3.0,USED,72188,2899.0,Automatic,Silver,Black,AWD,11101,7.972121128921655
2004,Jaguar,S-Type R,USED,69559,8888.0,Automatic,Black,Gray,RWD,92521,9.092457331319466
2008,Jaguar,XJ8,USED,132020,4950.0,Automatic,Gray,Gray,RWD,92521,8.507142855562735
2017,Jaguar,XE 25t Prestige,USED,0,15650.0,Automatic,Silver,Black,RWD,99115,9.658226195968298
2018,Jaguar,E-PACE S,NEW,0,37764.0,Automatic,Blue,Black,AWD,89107,10.539111546852407
2008,Jaguar,XJ8 L,USED,46200,10750.0,Automatic,Other,Gray,RWD,92521,9.28266103355581
2019,Jaguar,XE SV Project 8,NEW,0,149997.0,Automatic,Other,Black,AWD,99115,11.91837057287839
2019,Jaguar,XE S,NEW,0,41995.0,Automatic,White,Black,RWD,75207,10.645305842559727
2019,Jaguar,XE SV Project 8,NEW,0,149997.0,Automatic,Other,Black,AWD,66203,11.91837057287839
2019,Jaguar,I-PACE EVV400 S,NEW,0,67936.0,Automatic,White,Other,AWD,75207,11.126321364502983
2015,Jaguar,XJ Base,USED,37722,17995.0,Automatic,Black,Black,RWD,89107,9.79784922051313
2017,Jaguar,F-PACE 35t Premium,USED,25567,30000.0,Automatic,Gray,Black,AWD,92521,10.308952660644293
2009,Jaguar,XKR,USED,44200,19850.0,Automatic,Silver,Gray,RWD,11101,9.895959286115337
2019,Jaguar,I-PACE EVV400 S,NEW,0,67936.0,Automatic,White,Other,AWD,99115,11.126321364502983
2019,Jaguar,I-PACE EVV400 S,NEW,0,67936.0,Automatic,White,Other,AWD,89107,11.126321364502983
2008,Jaguar,XJ8,USED,132020,4950.0,Automatic,Gray,Gray,RWD,89107,8.507142855562735
2011,Jaguar,XJ L,USED,94555,13987.0,Automatic,Blue,Other,RWD,75207,9.545883605779304
2001,Jaguar,XK8,USED,36427,18900.0,Automatic,Green,Beige,RWD,75207,9.846917201047734
2002,Jaguar,X-Type 2.5,USED,137281,3500.0,Automatic,Black,Gray,AWD,75207,8.160518247477505
2019,Jaguar,I-PACE EVV400 S,USED,9695,49500.0,Automatic,White,Black,AWD,11101,10.809727948556782
2007,Jaguar,XK,USED,62023,14995.0,Automatic,Blue,Beige,RWD,92521,9.61547209118311
2018,Jaguar,E-PACE R-Dynamic S,NEW,0,41834.0,Automatic,Black,Black,AWD,75207,10.641464685013865
2015,Jaguar,XJ Base,USED,37722,17995.0,Automatic,Black,Black,RWD,11101,9.79784922051313
2006,Jaguar,XJ8,USED,103239,4995.0,Automatic,Green,Beige,RWD,89107,8.516192691082654
2017,Jaguar,F-TYPE R,USED,7289,46992.0,Automatic,Silver,Black,AWD,75207,10.757732653438401
2002,Jaguar,X-Type 2.5,USED,137281,3500.0,Automatic,Black,Gray,AWD,99115,8.160518247477505
2005,Jaguar,XK8,USED,103680,7900.0,Automatic,Orange,Beige,RWD,92521,8.974618038455112
2006,Jaguar,XJ8,USED,103239,4995.0,Automatic,Green,Beige,RWD,92521,8.516192691082654
2002,Jaguar,X-Type 2.5,USED,137281,3500.0,Automatic,Black,Gray,AWD,89107,8.160518247477505
2015,Jaguar,XF 3.0 Portfolio,USED,51594,15999.0,Automatic,Black,Other,RWD,89107,9.680281499268713
2009,Jaguar,XKR,USED,44200,19850.0,Automatic,Silver,Gray,RWD,92521,9.895959286115337
2006,Jaguar,XJ8,USED,103239,4995.0,Automatic,Green,Beige,RWD,11101,8.516192691082654
2002,Jaguar,X-Type 3.0,USED,72188,2899.0,Automatic,Silver,Black,AWD,89107,7.972121128921655
2017,Jaguar,XJ XJ R-Sport,USED,18726,30900.0,Automatic,Black,Black,RWD,66203,10.338511462885837
2019,Jaguar,I-PACE EVV400 S,NEW,0,67936.0,Automatic,White,Other,AWD,11101,11.126321364502983
2004,Jaguar,X-Type 3.0,USED,81894,3995.0,Automatic,Blue,Beige,AWD,99115,8.292798858200374
2020,Jaguar,XF 25t Premium,NEW,0,58979.0,Automatic,Black,Black,AWD,92521,10.984936727325564
2009,Jaguar,XK Base,USED,48693,22998.0,Automatic,Beige,Beige,RWD,75207,10.04316253460861
2002,Jaguar,X-Type 2.5,USED,137281,3500.0,Automatic,Black,Gray,AWD,11101,8.160518247477505
2009,Jaguar,XK Base,USED,48693,22998.0,Automatic,Beige,Beige,RWD,11101,10.04316253460861
2008,Jaguar,XJ8 L,USED,46200,10750.0,Automatic,Other,Gray,RWD,89107,9.28266103355581
2012,Jaguar,XK R,USED,63939,26500.0,Automatic,White,Other,RWD,92521,10.184900011974314
2019,Jaguar,XE S,NEW,0,41995.0,Automatic,White,Black,RWD,99115,10.645305842559727
2013,Jaguar,SC,USED,24318,14191.0,Automatic,Gray,Other,RWD,75207,9.560363239834537
2017,Jaguar,F-PACE 35t Premium,USED,25567,30000.0,Automatic,Gray,Black,AWD,11101,10.308952660644293
2015,Jaguar,XF 3.0 Portfolio,USED,51594,15999.0,Automatic,Black,Other,RWD,92521,9.680281499268713
2015,Jaguar,XJ Base,USED,37722,17995.0,Automatic,Black,Black,RWD,99115,9.79784922051313
2020,Jaguar,XF 25t Premium,NEW,0,58979.0,Automatic,Black,Black,AWD,75207,10.984936727325564
2012,Jaguar,XK R,USED,63939,26500.0,Automatic,White,Other,RWD,99115,10.184900011974314
2008,Jaguar,XJ8,USED,132020,4950.0,Automatic,Gray,Gray,RWD,11101,8.507142855562735
2012,Jaguar,XK R,USED,63939,26500.0,Automatic,White,Other,RWD,11101,10.184900011974314
2020,Jaguar,XF 25t Premium,NEW,0,58979.0,Automatic,Black,Black,AWD,11101,10.984936727325564
2013,Jaguar,SC,USED,24318,14191.0,Automatic,Gray,Other,RWD,92521,9.560363239834537
2015,Jaguar,XF 3.0 Portfolio,USED,51594,15999.0,Automatic,Black,Other,RWD,66203,9.680281499268713
2008,Jaguar,XJ8 L,USED,46200,10750.0,Automatic,Other,Gray,RWD,99115,9.28266103355581
2018,Jaguar,F-PACE 25t Premium,USED,3459,28399.0,Automatic,Blue,Black,AWD,66203,10.25410921226176
2018,Jaguar,E-PACE SE,NEW,0,39224.0,Automatic,Black,Black,AWD,11101,10.577044083331069
2008,Jaguar,XJ8 L,USED,46200,10750.0,Automatic,Other,Gray,RWD,66203,9.28266103355581
2015,Jaguar,XF 3.0 Portfolio,USED,51594,15999.0,Automatic,Black,Other,RWD,75207,9.680281499268713
2010,Jaguar,XK,USED,60050,18000.0,Automatic,Black,Black,RWD,89107,9.798127036878302
2004,Jaguar,X-Type 3.0,USED,81894,3995.0,Automatic,Blue,Beige,AWD,92521,8.292798858200374
2006,Jaguar,XJ8,USED,103239,4995.0,Automatic,Green,Beige,RWD,75207,8.516192691082654
2007,Jaguar,XK,USED,62023,14995.0,Automatic,Blue,Beige,RWD,66203,9.61547209118311
2005,Jaguar,XK8,USED,103680,7900.0,Automatic,Orange,Beige,RWD,89107,8.974618038455112
2019,Jaguar,I-PACE EVV400 S,USED,9695,49500.0,Automatic,White,Black,AWD,75207,10.809727948556782
2019,Jaguar,XE SV Project 8,NEW,0,149997.0,Automatic,Other,Black,AWD,11101,11.91837057287839
2012,Jaguar,XK R,USED,63939,26500.0,Automatic,White,Other,RWD,75207,10.184900011974314
2015,Jaguar,XF 3.0 Portfolio,USED,51594,15999.0,Automatic,Black,Other,RWD,99115,9.680281499268713
2019,Jaguar,XE S,NEW,0,41995.0,Automatic,White,Black,RWD,89107,10.645305842559727
2005,Jaguar,XK8,USED,103680,7900.0,Automatic,Orange,Beige,RWD,11101,8.974618038455112
2015,Jaguar,XF 3.0 Portfolio,USED,51594,15999.0,Automatic,Black,Other,RWD,11101,9.680281499268713
2015,Jaguar,XJ Base,USED,37722,17995.0,Automatic,Black,Black,RWD,92521,9.79784922051313
2009,Jaguar,XKR,USED,44200,19850.0,Automatic,Silver,Gray,RWD,99115,9.895959286115337
2017,Jaguar,XE 25t Prestige,USED,0,15650.0,Automatic,Silver,Black,RWD,11101,9.658226195968298
2008,Jaguar,XJ8 L,USED,46200,10750.0,Automatic,Other,Gray,RWD,75207,9.28266103355581
2012,Jaguar,XK R,USED,63939,26500.0,Automatic,White,Other,RWD,66203,10.184900011974314
2008,Jaguar,XJ8,USED,132020,4950.0,Automatic,Gray,Gray,RWD,75207,8.507142855562735
2018,Jaguar,F-PACE 25t Premium,USED,3459,28399.0,Automatic,Blue,Black,AWD,89107,10.25410921226176
2008,Jaguar,XJ8 L,USED,46200,10750.0,Automatic,Other,Gray,RWD,89107,9.28266103355581
2019,Jaguar,I-PACE EVV400 S,USED,9695,49500.0,Automatic,White,Black,AWD,99115,10.809727948556782
2007,Jaguar,XK,USED,42272,9995.0,Automatic,Silver,Other,RWD,75207,9.209840246934501
2009,Jaguar,XK,USED,30780,16950.0,Automatic,Black,Gray,RWD,11101,9.738023112808596
2000,Jaguar,XK8,USED,65638,10498.0,Automatic,Red,Beige,RWD,66203,9.258940041812245
2002,Jaguar,X-Type 2.5,USED,137281,3500.0,Automatic,Black,Gray,AWD,92521,8.160518247477505
2018,Jaguar,E-PACE S,NEW,0,37764.0,Automatic,Blue,Black,AWD,92521,10.539111546852407
2019,Jaguar,I-PACE EVV400 S,NEW,0,67936.0,Automatic,White,Other,AWD,92521,11.126321364502983
2008,Jaguar,XJ8 L,USED,46200,10750.0,Automatic,Other,Gray,RWD,99115,9.28266103355581
2009,Jaguar,XK,USED,30780,16950.0,Automatic,Black,Gray,RWD,92521,9.738023112808596
2007,Jaguar,XK,USED,62023,14995.0,Automatic,Blue,Beige,RWD,11101,9.61547209118311
2017,Jaguar,F-TYPE R,USED,7289,46992.0,Automatic,Silver,Black,AWD,92521,10.757732653438401
2007,Jaguar,XK,USED,42272,9995.0,Automatic,Silver,Other,RWD,89107,9.209840246934501
2006,Jaguar,XJ8,USED,103239,4995.0,Automatic,Green,Beige,RWD,66203,8.516192691082654
2013,Jaguar,SC,USED,24318,14191.0,Automatic,Gray,Other,RWD,11101,9.560363239834537
2019,Jaguar,I-PACE EVV400 S,USED,9695,49500.0,Automatic,White,Black,AWD,92521,10.809727948556782
2008,Jaguar,XJ8,USED,132020,4950.0,Automatic,Gray,Gray,RWD,66203,8.507142855562735
2019,Jaguar,I-PACE EVV400 S,USED,2045,59990.0,Automatic,Black,Black,AWD,11101,11.00193316064714
2006,Jaguar,XJ8 L,USED,64574,13997.0,Automatic,Gray,White,RWD,89107,9.546598299920646
2017,Jaguar,F-PACE 35t Premium,USED,25567,30000.0,Automatic,Gray,Black,AWD,66203,10.308952660644293
2006,Jaguar,XJ8 L,USED,100203,9990.0,Automatic,Black,Beige,RWD,66203,9.2093398716426
2009,Jaguar,XK,USED,30780,16950.0,Automatic,Black,Gray,RWD,66203,9.738023112808596
2011,Jaguar,XJ L,USED,75016,16966.0,Automatic,White,Other,RWD,66203,9.73896662036768
2009,Jaguar,XK Base,USED,48693,22998.0,Automatic,Beige,Beige,RWD,92521,10.04316253460861
2017,Jaguar,F-PACE 35t Premium,USED,25567,30000.0,Automatic,Gray,Black,AWD,75207,10.308952660644293
2007,Jaguar,XK,USED,42272,9995.0,Automatic,Silver,Other,RWD,11101,9.209840246934501
2018,Jaguar,E-PACE SE,NEW,0,39224.0,Automatic,Black,Black,AWD,92521,10.577044083331069
2008,Jaguar,XJ8 L,USED,46200,10750.0,Automatic,Other,Gray,RWD,11101,9.28266103355581
2008,Jaguar,XJ8,USED,132020,4950.0,Automatic,Gray,Gray,RWD,99115,8.507142855562735
2017,Jaguar,XE 25t Prestige,USED,0,15650.0,Automatic,Silver,Black,RWD,66203,9.658226195968298
2017,Jaguar,XE 25t Prestige,USED,0,15650.0,Automatic,Silver,Black,RWD,92521,9.658226195968298
2007,Jaguar,XK,USED,42272,9995.0,Automatic,Silver,Other,RWD,99115,9.209840246934501
2017,Jaguar,XJ XJ R-Sport,USED,18726,30900.0,Automatic,Black,Black,RWD,11101,10.338511462885837
2001,Jaguar,XK8,USED,36427,18900.0,Automatic,Green,Beige,RWD,11101,9.846917201047734
2007,Jaguar,XK,USED,62023,14995.0,Automatic,Blue,Beige,RWD,75207,9.61547209118311
2018,Jaguar,E-PACE S,NEW,0,37764.0,Automatic,Blue,Black,AWD,66203,10.539111546852407
2019,Jaguar,I-PACE EVV400 S,NEW,0,67936.0,Automatic,White,Other,AWD,66203,11.126321364502983
2006,Jaguar,XJ8 L,USED,64574,13997.0,Automatic,Gray,White,RWD,66203,9.546598299920646
2018,Jaguar,E-PACE SE,NEW,0,39224.0,Automatic,Black,Black,AWD,99115,10.577044083331069
2015,Jaguar,XJ Base,USED,37722,17995.0,Automatic,Black,Black,RWD,75207,9.79784922051313
2019,Jaguar,I-PACE EVV400 S,USED,2045,59990.0,Automatic,Black,Black,AWD,75207,11.00193316064714
2013,Jaguar,SC,USED,24318,14191.0,Automatic,Gray,Other,RWD,66203,9.560363239834537
2002,Jaguar,X-Type 3.0,USED,72188,2899.0,Automatic,Silver,Black,AWD,92521,7.972121128921655
2017,Jaguar,F-TYPE R,USED,7289,46992.0,Automatic,Silver,Black,AWD,99115,10.757732653438401
2004,Jaguar,X-Type 3.0,USED,81894,3995.0,Automatic,Blue,Beige,AWD,75207,8.292798858200374
2013,Jaguar,SC,USED,24318,14191.0,Automatic,Gray,Other,RWD,89107,9.560363239834537
2007,Jaguar,XJ8 L,USED,35317,11495.0,Automatic,White,Other,RWD,89107,9.349667437197281
2013,Jaguar,SC,USED,24318,14191.0,Automatic,Gray,Other,RWD,99115,9.560363239834537
2011,Jaguar,XJ L,USED,94555,13987.0,Automatic,Blue,Other,RWD,99115,9.545883605779304
2009,Jaguar,XKR,USED,44200,19850.0,Automatic,Silver,Gray,RWD,75207,9.895959286115337
2008,Jaguar,XJ8 L,USED,46200,10750.0,Automatic,Other,Gray,RWD,92521,9.28266103355581
2019,Jaguar,I-PACE EVV400 S,USED,2045,59990.0,Automatic,Black,Black,AWD,99115,11.00193316064714
2019,Jaguar,I-PACE EVV400 S,USED,9695,49500.0,Automatic,White,Black,AWD,89107,10.809727948556782
2008,Jaguar,XJ8 L,USED,46200,10750.0,Automatic,Other,Gray,RWD,75207,9.28266103355581
2018,Jaguar,E-PACE SE,NEW,0,39224.0,Automatic,Black,Black,AWD,66203,10.577044083331069
2018,Jaguar,E-PACE S,NEW,0,37764.0,Automatic,Blue,Black,AWD,99115,10.539111546852407
2017,Jaguar,F-PACE 35t Premium,USED,25567,30000.0,Automatic,Gray,Black,AWD,89107,10.308952660644293
2017,Jaguar,XJ XJ R-Sport,USED,18726,30900.0,Automatic,Black,Black,RWD,89107,10.338511462885837
2007,Jaguar,XK,USED,62023,14995.0,Automatic,Blue,Beige,RWD,99115,9.61547209118311
2020,Jaguar,XF 25t Premium,NEW,0,58979.0,Automatic,Black,Black,AWD,99115,10.984936727325564
2015,Jaguar,XJ Base,USED,37722,17995.0,Automatic,Black,Black,RWD,99115,9.79784922051313
2009,Jaguar,XK,USED,30780,16950.0,Automatic,Black,Gray,RWD,99115,9.738023112808596
2012,Jaguar,XK R,USED,63939,26500.0,Automatic,White,Other,RWD,89107,10.184900011974314
2019,Jaguar,XE S,NEW,0,41995.0,Automatic,White,Black,RWD,11101,10.645305842559727
2008,Jaguar,XJ8 L,USED,46200,10750.0,Automatic,Other,Gray,RWD,11101,9.28266103355581
2019,Jaguar,I-PACE EVV400 S,USED,2045,59990.0,Automatic,Black,Black,AWD,92521,11.00193316064714
2002,Jaguar,X-Type 3.0,USED,72188,2899.0,Automatic,Silver,Black,AWD,99115,7.972121128921655
2019,Jaguar,I-PACE EVV400 S,USED,9695,49500.0,Automatic,White,Black,AWD,66203,10.809727948556782
2011,Jaguar,XJ L,USED,94555,13987.0,Automatic,Blue,Other,RWD,92521,9.545883605779304
2018,Jaguar,E-PACE S,NEW,0,37764.0,Automatic,Blue,Black,AWD,11101,10.539111546852407
2018,Jaguar,E-PACE SE,NEW,0,39224.0,Automatic,Black,Black,AWD,75207,10.577044083331069
2015,Jaguar,XJ Base,USED,37722,17995.0,Automatic,Black,Black,RWD,66203,9.79784922051313
2006,Jaguar,XJ8,USED,103239,4995.0,Automatic,Green,Beige,RWD,99115,8.516192691082654
2018,Jaguar,E-PACE S,NEW,0,37764.0,Automatic,Blue,Black,AWD,75207,10.539111546852407
2004,Jaguar,X-Type 3.0,USED,81894,3995.0,Automatic,Blue,Beige,AWD,11101,8.292798858200374
2017,Jaguar,XE 25t Prestige,USED,0,15650.0,Automatic,Silver,Black,RWD,75207,9.658226195968298
2007,Jaguar,XK,USED,42272,9995.0,Automatic,Silver,Other,RWD,66203,9.209840246934501
2015,Jaguar,XJ Base,USED,37722,17995.0,Automatic,Black,Black,RWD,92521,9.79784922051313
2014,Jeep,Patriot Sport,USED,108200,6999.0,CVT,Black,Black,FWD,99115,8.85352256068954
1990,Jeep,Grand Wagoneer 4WD,USED,84484,9990.0,Automatic,Blue,Beige,4x4/4-wheel drive,99115,9.2093398716426
2018,Jeep,Compass Latitude,USED,10029,14900.0,Automatic,Black,Gray,FWD,92521,9.60911649193355
2008,Jeep,Liberty Limited,USED,118234,5996.0,Automatic,Red,Gray,4x4/4-wheel drive,92521,8.698847859222488
2020,Jeep,Gladiator Overland,NEW,0,46285.0,Automatic,White,Black,4x4/4-wheel drive,66203,10.742573213501311
2006,Jeep,Liberty Limited,USED,131363,2850.0,Automatic,Black,Gray,4x4/4-wheel drive,89107,7.955074273262696
2007,Jeep,Commander Sport,USED,129339,3900.0,Automatic,White,Beige,4x4/4-wheel drive,75207,8.268731832117737
2017,Jeep,Renegade Sport,USED,16870,14689.0,Automatic,Black,Black,4x4/4-wheel drive,99115,9.594854193331415
2011,Jeep,Liberty Sport,USED,58000,5300.0,Automatic,Other,Other,4x4/4-wheel drive,66203,8.575462099540212
2011,Jeep,Liberty Sport,USED,58000,5300.0,Automatic,Other,Other,4x4/4-wheel drive,11101,8.575462099540212
